CustomerID,Tenure,MonthlyCharges,LoginFrequency,EngagementScore,SupportTickets,Churn
6216,68,3813,13,48,7,1
6217,53,4191,11,28,4,0
6218,54,4517,27,49,2,0
6219,68,516,23,80,3,0
6220,58,1846,29,4,2,1
6221,54,2362,27,12,8,1
6222,28,3184,19,98,6,0
6223,47,4675,4,18,6,1
6224,54,4781,16,25,8,1
6225,56,3329,15,69,1,0
6226,70,996,1,71,2,1
6227,20,326,26,58,2,0
6228,10,1417,11,19,5,1
6229,16,503,4,73,2,1
6230,36,1030,11,7,3,1
6231,67,1385,11,21,7,1
6232,9,4011,26,6,3,1
6233,70,4487,7,52,5,0
6234,55,1282,11,36,2,0
6235,37,4051,24,9,9,1
6236,9,4858,27,94,8,1
6237,8,4157,12,72,9,1
6238,25,4280,19,42,9,1
6239,9,3802,1,39,6,1
6240,10,2225,19,54,7,1
6241,13,4542,18,46,8,1
6242,67,3352,7,71,3,0
6243,30,1111,27,94,4,0
6244,67,3286,28,46,8,1
6245,25,1573,3,12,2,1
6246,38,3968,2,12,4,1
6247,62,1506,6,9,8,1
6248,47,1744,3,95,2,1
6249,49,2472,23,95,8,1
6250,31,2037,9,59,9,1
6251,68,1662,13,19,9,1
6252,20,3182,2,18,1,1
6253,44,4358,15,43,4,0
6254,2,3821,23,90,6,0
6255,32,3171,1,77,2,1
6256,16,4889,9,70,2,0
6257,71,2914,16,75,3,0
6258,4,4083,28,44,4,0
6259,69,2486,9,57,3,0
6260,49,4340,8,80,4,0
6261,54,258,25,90,6,0
6262,35,196,6,33,1,0
6263,24,3519,21,86,7,1
6264,10,3674,15,32,9,1
6265,10,1611,18,27,1,0
6266,9,3541,9,32,9,1
6267,42,4100,27,76,8,1
6268,47,3286,0,25,2,1
6269,70,4145,7,5,3,1
6270,56,3393,1,24,1,1
6271,60,2615,12,90,9,1
6272,2,709,8,40,6,0
6273,9,149,19,85,9,1
6274,64,396,6,79,6,0
6275,48,3921,0,20,2,1
6276,62,4728,9,59,8,1
6277,13,1043,10,41,8,1
6278,36,4077,29,55,6,0
6279,35,917,26,33,6,0
6280,17,482,3,89,5,1
6281,12,165,17,8,5,1
6282,16,4055,9,50,5,0
6283,46,4585,10,84,7,1
6284,6,4693,6,18,9,1
6285,49,2822,15,81,8,1
6286,69,4977,11,40,9,1
6287,69,2624,18,43,0,0
6288,54,3057,21,45,9,1
6289,49,482,18,41,3,0
6290,11,2545,7,76,3,0
6291,47,2558,4,47,9,1
6292,1,4490,29,30,7,1
6293,62,262,29,96,2,0
6294,62,1109,4,53,2,1
6295,46,2816,4,36,5,1
6296,55,4567,29,94,1,0
6297,16,1882,27,79,8,1
6298,64,4995,19,38,0,0
6299,17,366,6,13,6,1
6300,66,914,10,16,2,1
6301,40,4110,1,22,8,1
6302,37,282,24,91,0,0
6303,21,1569,22,44,9,1
6304,67,2506,5,86,8,1
6305,46,633,9,71,9,1
6306,46,1933,1,10,8,1
6307,66,2094,2,15,2,1
6308,8,1458,8,85,4,0
6309,39,396,27,33,9,1
6310,20,244,23,89,4,0
6311,53,326,24,83,2,0
6312,60,1650,27,76,9,1
6313,33,4631,17,72,1,0
6314,29,3188,18,65,6,0
6315,25,1689,24,9,0,1
6316,39,1002,24,20,2,1
6317,68,2947,27,2,1,1
6318,2,4435,18,73,2,0
6319,43,3731,2,82,1,1
6320,54,4869,2,37,2,1
6321,3,4448,23,51,4,0
6322,12,1894,16,68,6,0
6323,61,3253,14,28,4,0
6324,42,2272,10,47,2,0
6325,11,2362,26,3,7,1
6326,57,4297,17,27,9,1
6327,14,4044,0,42,3,1
6328,19,2468,12,22,8,1
6329,26,1797,7,44,0,0
6330,3,4618,17,31,2,0
6331,1,3307,23,45,7,1
6332,29,1094,26,8,2,1
6333,3,3798,23,30,1,0
6334,2,3734,3,10,4,1
6335,57,2604,14,71,3,0
6336,7,999,6,39,7,1
6337,66,2552,16,65,1,0
6338,6,1148,4,48,2,1
6339,10,1098,10,94,8,1
6340,18,4475,28,36,1,0
6341,18,4646,2,25,2,1
6342,13,3676,21,83,4,0
6343,6,2250,25,81,7,1
6344,10,2744,20,91,3,0
6345,44,176,22,93,3,0
6346,1,1516,6,11,6,1
6347,18,3372,13,2,7,1
6348,64,1739,6,45,3,0
6349,27,1422,18,13,9,1
6350,29,2656,18,21,0,1
6351,2,1003,23,23,4,1
6352,34,508,9,78,0,0
6353,16,2845,19,59,9,1
6354,48,4754,10,2,9,1
6355,38,902,16,1,8,1
6356,25,4641,27,78,9,1
6357,26,3151,9,88,7,1
6358,5,3208,17,23,8,1
6359,16,4938,28,89,3,0
6360,55,2233,21,14,5,1
6361,26,1971,12,39,0,0
6362,33,4730,19,37,6,0
6363,48,4352,13,26,5,0
6364,8,3720,4,94,3,1
6365,59,673,4,24,2,1
6366,47,3498,25,93,2,0
6367,62,541,17,43,2,0
6368,49,2731,15,39,6,0
6369,68,2284,4,77,4,1
6370,5,1742,17,20,9,1
6371,58,4488,17,50,6,0
6372,55,4269,28,95,3,0
6373,19,2420,29,53,1,0
6374,49,2311,5,12,0,1
6375,27,4578,14,58,4,0
6376,27,109,22,77,5,0
6377,25,4935,21,21,7,1
6378,64,1437,15,22,1,1
6379,33,2691,23,42,0,0
6380,43,3667,17,59,2,0
6381,31,4169,17,60,1,0
6382,3,2939,20,52,3,0
6383,26,1260,19,91,6,0
6384,11,1410,24,22,9,1
6385,29,756,8,8,4,1
6386,15,4701,20,66,7,1
6387,33,549,11,76,8,1
6388,7,3107,11,28,3,0
6389,44,389,8,63,6,0
6390,36,2793,2,51,2,1
6391,46,2390,12,38,7,1
6392,29,1457,9,38,2,0
6393,28,4318,18,31,9,1
6394,16,1264,11,1,3,1
6395,10,3086,16,75,6,0
6396,32,919,8,49,6,0
6397,54,1694,18,82,1,0
6398,71,3745,21,12,9,1
6399,22,4059,8,67,2,0
6400,67,1559,28,54,0,0
6401,61,4538,13,36,0,0
6402,38,242,2,42,3,1
6403,58,436,13,2,2,1
6404,58,2560,26,1,1,1
6405,21,3268,16,25,9,1
6406,6,3660,20,84,3,0
6407,2,3076,24,59,7,1
6408,27,2801,19,93,9,1
6409,8,2952,1,18,5,1
6410,62,282,13,2,5,1
6411,4,4735,21,38,9,1
6412,30,4387,29,7,7,1
6413,22,971,13,96,6,0
6414,60,2317,0,30,2,1
6415,59,721,3,14,4,1
6416,13,4461,7,22,7,1
6417,17,221,16,34,5,0
6418,3,1896,3,88,8,1
6419,1,3709,11,7,8,1
6420,32,1404,9,9,8,1
6421,43,2871,25,4,8,1
6422,59,2330,10,75,9,1
6423,29,3529,19,99,4,0
6424,41,3700,23,2,6,1
6425,32,4448,23,64,8,1
6426,35,1805,3,76,9,1
6427,41,3009,16,10,0,1
6428,26,1710,14,70,2,0
6429,57,3277,5,93,0,0
6430,2,3977,11,63,1,0
6431,13,3344,17,25,2,0
6432,54,2345,5,91,2,0
6433,61,3563,5,93,7,1
6434,45,4985,13,76,9,1
6435,40,4894,13,13,4,1
6436,56,2167,12,92,6,0
6437,68,4376,24,42,4,0
6438,65,372,26,15,7,1
6439,42,1342,9,55,8,1
6440,47,1215,15,47,6,0
6441,19,4011,9,58,3,0
6442,46,3580,28,81,0,0
6443,11,3239,3,49,9,1
6444,34,4315,26,10,1,1
6445,57,316,24,32,6,0
6446,32,795,18,39,0,0
6447,4,4410,13,28,3,0
6448,21,4309,11,66,5,0
6449,35,2161,21,67,1,0
6450,67,1746,21,55,9,1
6451,25,3030,11,60,0,0
6452,40,4293,11,98,7,1
6453,7,1628,1,5,6,1
6454,34,779,22,84,1,0
6455,52,1063,9,14,7,1
6456,23,4066,16,26,0,0
6457,17,2453,8,15,4,1
6458,16,2989,14,40,6,0
6459,70,4055,28,19,1,1
6460,70,4049,3,60,4,1
6461,66,1656,0,63,6,1
6462,64,979,18,57,6,0
6463,56,2782,14,93,0,0
6464,70,2092,14,53,3,0
6465,52,706,12,88,9,1
6466,55,312,25,53,7,1
6467,10,4192,10,24,8,1
6468,17,1300,19,24,1,1
6469,53,3935,9,98,9,1
6470,26,1809,1,38,7,1
6471,22,1859,12,48,7,1
6472,58,2136,6,71,2,0
6473,26,272,26,10,9,1
6474,50,4026,5,8,8,1
6475,52,596,13,40,5,0
6476,47,3510,29,17,0,1
6477,33,1911,0,13,8,1
6478,38,4704,27,82,2,0
6479,39,1353,9,40,0,0
6480,4,4649,8,17,8,1
6481,3,3964,0,19,1,1
6482,38,1248,24,88,8,1
6483,6,4461,9,38,6,0
6484,7,2863,2,91,5,1
6485,63,216,28,77,3,0
6486,44,1628,19,25,7,1
6487,25,783,25,83,9,1
6488,67,1545,4,52,5,1
6489,36,4932,8,58,2,0
6490,64,1181,17,97,8,1
6491,17,4230,17,25,8,1
6492,28,928,27,10,7,1
6493,44,438,21,73,8,1
6494,11,2871,0,17,9,1
6495,45,1042,7,23,5,1
6496,37,4956,22,47,6,0
6497,8,3771,20,14,4,1
6498,43,435,25,58,9,1
6499,44,330,22,45,7,1
6500,16,960,29,60,1,0
6501,32,2122,10,46,8,1
6502,49,2067,18,11,4,1
6503,11,4823,16,13,7,1
6504,22,439,15,5,2,1
6505,24,107,27,10,5,1
6506,45,4897,1,20,4,1
6507,25,1966,19,12,9,1
6508,27,4453,6,44,3,0
6509,27,2076,15,66,2,0
6510,43,614,0,67,5,1
6511,18,2512,10,8,6,1
6512,18,590,5,6,7,1
6513,43,2177,24,84,3,0
6514,53,3687,22,86,4,0
6515,54,1303,4,24,7,1
6516,41,4344,15,83,4,0
6517,7,3581,0,53,7,1
6518,1,1504,12,4,0,1
6519,4,2856,16,35,9,1
6520,33,516,26,9,2,1
6521,35,1488,23,27,4,0
6522,28,1626,5,44,5,0
6523,13,3567,28,74,8,1
6524,6,3617,4,82,5,1
6525,58,4469,29,64,9,1
6526,51,1947,12,42,8,1
6527,35,3774,15,54,5,0
6528,45,2834,15,91,1,0
6529,28,4623,21,25,6,0
6530,71,3478,13,27,9,1
6531,18,3067,0,39,5,1
6532,49,4470,5,58,1,0
6533,66,4870,6,23,3,1
6534,20,4064,6,90,4,0
6535,64,213,9,13,0,1
6536,27,1397,9,89,0,0
6537,33,642,4,96,0,1
6538,2,2340,23,64,9,1
6539,16,2470,4,66,8,1
6540,56,668,4,8,3,1
6541,53,3425,15,97,0,0
6542,57,2318,17,89,4,0
6543,23,2285,13,83,4,0
6544,58,564,10,51,0,0
6545,64,880,12,44,9,1
6546,32,1013,13,24,9,1
6547,44,960,1,39,3,1
6548,35,4990,0,87,9,1
6549,57,1216,0,25,1,1
6550,2,4175,23,52,4,0
6551,50,4568,15,3,9,1
6552,41,363,27,54,4,0
6553,65,2217,12,18,1,1
6554,51,1240,12,15,9,1
6555,57,4622,21,20,4,1
6556,33,997,9,94,7,1
6557,63,2413,20,98,9,1
6558,24,3187,21,20,3,1
6559,71,2085,4,10,5,1
6560,42,4504,13,83,9,1
6561,39,3758,4,33,4,1
6562,27,760,28,72,3,0
6563,2,278,2,98,3,1
6564,1,3838,6,14,7,1
6565,37,4057,18,54,5,0
6566,37,2903,21,5,5,1
6567,42,3493,3,7,9,1
6568,17,3062,0,79,5,1
6569,69,1683,0,92,1,1
6570,54,2278,27,6,3,1
6571,22,4009,2,89,9,1
6572,24,1519,20,26,5,0
6573,50,4145,5,33,5,0
6574,52,2492,7,12,8,1
6575,70,2859,3,34,2,1
6576,54,1402,29,10,9,1
6577,1,1236,11,41,1,0
6578,61,2517,1,44,2,1
6579,13,2391,19,41,1,0
6580,20,451,1,18,1,1
6581,28,945,15,7,8,1
6582,13,3502,18,99,7,1
6583,17,3298,21,62,1,0
6584,70,688,16,17,3,1
6585,33,1851,13,47,3,0
6586,7,2347,17,14,4,1
6587,43,3936,19,32,8,1
6588,13,500,23,87,5,0
6589,33,2866,16,11,6,1
6590,36,879,9,88,0,0
6591,2,103,2,98,2,1
6592,30,1976,25,98,7,1
6593,32,1464,21,71,4,0
6594,42,2890,25,4,7,1
6595,42,551,5,13,8,1
6596,4,2282,5,63,1,0
6597,66,2975,11,60,9,1
6598,63,1917,11,77,0,0
6599,70,2405,8,6,8,1
6600,7,3455,21,33,4,0
6601,69,1584,0,68,4,1
6602,7,4005,27,91,2,0
6603,46,103,27,23,8,1
6604,50,4057,19,48,2,0
6605,41,4477,4,10,2,1
6606,52,4216,4,43,3,1
6607,14,583,24,33,0,0
6608,24,3699,21,95,8,1
6609,42,4147,22,41,7,1
6610,36,847,21,59,8,1
6611,19,2770,12,20,1,1
6612,70,2478,16,13,9,1
6613,15,3873,21,34,7,1
6614,61,1815,26,99,0,0
6615,67,4659,26,44,0,0
6616,23,289,6,93,4,0
6617,28,3241,0,7,0,1
6618,11,4054,13,9,4,1
6619,56,2231,21,1,1,1
6620,21,262,10,18,0,1
6621,71,3722,5,1,2,1
6622,26,4489,13,84,3,0
6623,25,425,19,93,0,0
6624,13,1557,7,86,4,0
6625,70,236,19,93,8,1
6626,19,2666,4,98,3,1
6627,45,820,23,61,4,0
6628,12,2327,18,48,4,0
6629,47,4590,17,69,2,0
6630,15,1573,10,16,6,1
6631,51,4330,16,65,9,1
6632,65,2643,6,67,9,1
6633,30,3030,8,72,6,0
6634,64,4357,2,70,7,1
6635,67,4101,23,52,4,0
6636,8,4460,24,18,1,1
6637,1,3275,25,8,6,1
6638,18,3991,26,67,9,1
6639,46,3188,13,37,5,0
6640,61,3083,10,91,3,0
6641,11,1226,21,35,5,0
6642,39,4125,16,37,4,0
6643,53,881,25,39,7,1
6644,10,2569,28,20,0,1
6645,13,3484,22,88,1,0
6646,42,788,3,95,6,1
6647,24,1028,13,90,5,0
6648,71,1125,14,24,4,1
6649,58,1847,7,21,3,1
6650,24,3814,29,53,9,1
6651,55,325,25,92,2,0
6652,2,652,2,43,5,1
6653,51,2390,28,1,5,1
6654,9,4800,26,66,7,1
6655,65,2638,0,29,6,1
6656,70,246,0,38,6,1
6657,14,3929,26,83,9,1
6658,29,3123,18,2,8,1
6659,62,2480,4,28,8,1
6660,30,2225,26,98,2,0
6661,64,2995,10,57,0,0
6662,57,1137,16,72,1,0
6663,63,639,23,77,4,0
6664,8,2740,1,76,6,1
6665,28,537,16,36,2,0
6666,63,1773,16,34,5,0
6667,18,1516,11,24,5,1
6668,61,1856,8,6,3,1
6669,31,3140,11,68,0,0
6670,20,3129,28,46,3,0
6671,8,1160,4,23,3,1
6672,3,3874,14,56,7,1
6673,44,2118,21,48,1,0
6674,59,3936,17,71,9,1
6675,17,740,24,33,1,0
6676,49,369,8,68,6,0
6677,29,4636,28,15,2,1
6678,63,4024,5,76,2,0
6679,7,4032,10,81,0,0
6680,60,4785,17,68,8,1
6681,53,4984,12,73,0,0
6682,9,2743,26,94,6,0
6683,5,1925,29,89,7,1
6684,44,976,21,53,4,0
6685,51,2239,18,16,8,1
6686,22,3811,22,90,6,0
6687,11,4932,17,84,6,0
6688,65,2945,8,40,9,1
6689,67,2104,5,8,8,1
6690,69,614,9,55,9,1
6691,52,468,9,10,9,1
6692,6,4586,28,31,0,0
6693,37,1246,17,16,1,1
6694,37,3721,13,97,6,0
6695,44,2069,3,59,5,1
6696,66,2203,11,79,6,0
6697,68,329,13,11,9,1
6698,26,3865,9,21,2,1
6699,28,348,8,4,8,1
6700,3,4543,19,24,3,1
6701,47,4164,7,68,4,0
6702,27,4084,21,92,8,1
6703,45,895,17,4,3,1
6704,47,2325,14,29,7,1
6705,30,1822,25,86,0,0
6706,49,1742,4,23,5,1
6707,64,3420,6,50,9,1
6708,13,1722,24,52,8,1
6709,60,1137,8,79,0,0
6710,46,2770,29,30,3,0
6711,49,1397,19,61,4,0
6712,67,871,6,34,9,1
6713,13,2326,25,98,9,1
6714,45,3894,27,35,6,0
6715,69,2620,26,10,4,1
6716,64,4869,1,64,1,1
6717,8,3513,18,62,8,1
6718,4,1035,8,13,4,1
6719,30,2749,8,49,9,1
6720,63,3680,4,99,8,1
6721,63,4583,23,65,8,1
6722,36,806,15,2,2,1
6723,8,470,28,48,5,0
6724,43,1240,21,90,6,0
6725,56,1099,19,73,4,0
6726,66,2772,10,35,4,0
6727,49,3480,25,72,7,1
6728,2,4502,29,89,3,0
6729,58,2642,19,69,2,0
6730,53,2723,17,98,0,0
6731,46,4152,11,8,4,1
6732,22,4883,4,22,2,1
6733,8,4179,1,77,3,1
6734,1,836,6,88,4,0
6735,15,2647,1,33,5,1
6736,34,3506,15,85,8,1
6737,59,3286,4,69,6,1
6738,68,4949,5,36,0,0
6739,48,1410,4,36,8,1
6740,54,4758,5,32,6,0
6741,23,303,4,26,6,1
6742,58,1649,17,10,7,1
6743,18,4506,27,5,6,1
6744,17,4609,8,9,9,1
6745,7,797,21,21,2,1
6746,34,4541,14,93,3,0
6747,16,819,20,39,2,0
6748,49,3656,19,11,2,1
6749,53,4840,18,34,2,0
6750,18,2399,21,2,2,1
6751,53,1991,22,26,6,0
6752,31,4082,24,96,4,0
6753,3,425,28,96,7,1
6754,38,1256,0,42,0,1
6755,51,2629,18,38,9,1
6756,57,1552,17,17,0,1
6757,67,4988,26,60,9,1
6758,66,4760,2,51,1,1
6759,6,904,3,18,1,1
6760,15,2931,21,39,2,0
6761,12,2938,18,82,4,0
6762,43,3138,20,13,2,1
6763,15,2535,6,47,8,1
6764,1,2253,25,52,4,0
6765,4,1688,9,85,6,0
6766,60,609,12,54,9,1
6767,49,1822,22,81,5,0
6768,10,4028,13,47,1,0
6769,8,2514,23,62,5,0
6770,24,631,10,29,9,1
6771,23,232,7,8,2,1
6772,7,2677,22,20,9,1
6773,33,3578,17,75,7,1
6774,69,1390,26,71,5,0
6775,12,2027,7,35,5,0
6776,26,3692,17,57,9,1
6777,16,1324,16,77,7,1
6778,68,1734,10,14,0,1
6779,70,3011,16,49,2,0
6780,6,2270,15,48,6,0
6781,42,1298,27,82,9,1
6782,61,2794,3,89,5,1
6783,18,3513,7,13,0,1
6784,39,3160,28,87,7,1
6785,2,4266,28,87,2,0
6786,16,2119,3,42,7,1
6787,50,2711,21,64,6,0
6788,24,1279,8,83,5,0
6789,41,1939,9,80,9,1
6790,36,4093,11,31,0,0
6791,41,3998,2,11,0,1
6792,36,2955,5,28,3,0
6793,50,2501,29,35,1,0
6794,29,4280,6,8,8,1
6795,31,1870,27,32,6,0
6796,40,3811,29,80,6,0
6797,16,3998,0,1,1,1
6798,40,666,24,25,7,1
6799,34,1003,6,10,9,1
6800,23,2723,6,98,5,0
6801,65,2013,20,50,0,0
6802,7,3481,6,5,8,1
6803,11,320,29,15,5,1
6804,29,4378,23,7,2,1
6805,47,711,25,71,9,1
6806,24,4529,17,53,9,1
6807,44,624,18,17,8,1
6808,62,3088,11,2,7,1
6809,44,1908,21,98,8,1
6810,65,1684,23,69,4,0
6811,1,530,2,35,4,1
6812,1,488,13,69,3,0
6813,1,4088,19,75,9,1
6814,32,2057,20,61,6,0
6815,41,1380,0,74,2,1
6816,12,104,28,80,8,1
6817,60,2453,4,45,7,1
6818,6,3557,4,31,1,1
6819,20,3290,22,71,6,0
6820,31,2404,22,33,5,0
6821,45,1185,3,52,5,1
6822,26,1857,15,1,9,1
6823,70,4719,13,73,1,0
6824,32,3297,5,21,2,1
6825,30,3895,22,85,1,0
6826,5,2588,8,38,8,1
6827,59,3356,29,91,2,0
6828,28,4439,29,59,1,0
6829,65,1148,10,36,0,0
6830,1,971,17,91,6,0
6831,3,2956,14,42,4,0
6832,6,3144,10,69,5,0
6833,19,118,5,32,6,0
6834,62,1827,16,86,1,0
6835,65,3700,0,42,2,1
6836,43,1949,16,32,0,0
6837,51,1272,1,13,1,1
6838,67,1678,23,14,5,1
6839,48,3810,17,67,7,1
6840,6,194,11,88,0,0
6841,41,1678,5,62,4,0
6842,34,3084,26,63,3,0
6843,6,1584,29,65,2,0
6844,67,4286,18,24,4,1
6845,31,3713,6,10,2,1
6846,16,4462,10,30,6,0
6847,45,3638,14,32,9,1
6848,33,632,27,47,9,1
6849,45,637,6,44,1,0
6850,5,2846,19,18,9,1
6851,16,2196,0,2,9,1
6852,11,3477,21,22,7,1
6853,14,4570,8,97,9,1
6854,54,668,24,73,2,0
6855,14,357,11,16,1,1
6856,57,4003,29,97,1,0
6857,23,737,13,9,0,1
6858,59,3332,11,84,9,1
6859,48,3461,10,81,8,1
6860,64,1760,25,97,3,0
6861,51,4868,17,28,6,0
6862,25,4111,29,51,1,0
6863,48,1060,5,89,2,0
6864,19,3204,28,97,8,1
6865,15,3790,19,41,6,0
6866,15,2963,1,71,8,1
6867,20,4387,11,50,2,0
6868,35,1083,5,64,8,1
6869,67,2927,16,18,0,1
6870,39,2685,27,85,0,0
6871,54,1383,5,82,0,0
6872,12,701,11,42,7,1
6873,64,4878,7,82,4,0
6874,41,4868,25,85,2,0
6875,15,3222,27,15,8,1
6876,25,2731,1,13,7,1
6877,68,3571,1,40,8,1
6878,31,4389,27,62,7,1
6879,31,2703,7,64,1,0
6880,14,3188,1,13,6,1
6881,70,2801,22,31,6,0
6882,5,309,12,30,2,0
6883,26,414,15,33,1,0
6884,60,4766,23,65,1,0
6885,27,713,3,42,6,1
6886,24,1106,0,35,0,1
6887,62,2456,20,99,3,0
6888,39,1602,3,49,5,1
6889,14,539,24,46,2,0
6890,48,2481,9,94,1,0
6891,52,402,4,27,4,1
6892,64,1769,19,90,3,0
6893,29,633,27,65,8,1
6894,28,1443,24,99,8,1
6895,60,4610,9,51,1,0
6896,60,1816,27,95,7,1
6897,51,2057,26,20,0,1
6898,11,795,3,68,6,1
6899,23,3678,20,74,5,0
6900,38,703,0,71,6,1
6901,30,967,16,22,3,1
6902,13,3993,13,66,9,1
6903,21,3295,7,97,9,1
6904,67,302,1,54,1,1
6905,53,4628,27,78,0,0
6906,16,3684,13,68,5,0
6907,3,4216,10,94,5,0
6908,42,2204,5,90,3,0
6909,58,729,13,82,2,0
6910,2,3245,18,55,1,0
6911,63,4524,26,11,0,1
6912,46,2780,21,32,3,0
6913,44,2541,18,93,7,1
6914,4,2204,1,9,2,1
6915,48,1493,2,63,9,1
6916,5,3883,1,61,8,1
6917,40,3311,17,79,3,0
6918,69,3671,5,93,6,0
6919,6,3858,17,75,9,1
6920,60,1918,23,11,8,1
6921,8,3805,14,29,9,1
6922,34,1358,6,35,2,0
6923,58,4380,11,83,0,0
6924,58,2974,1,39,4,1
6925,29,1970,29,95,0,0
6926,48,3100,5,99,3,0
6927,5,1885,17,22,7,1
6928,62,4600,3,61,2,1
6929,52,2692,21,72,0,0
6930,2,3165,10,47,5,0
6931,25,4469,1,48,0,1
6932,41,3993,9,37,8,1
6933,37,912,0,56,3,1
6934,52,2588,28,32,8,1
6935,68,4607,5,20,9,1
6936,3,1948,8,30,3,0
6937,68,4654,18,90,9,1
6938,65,1425,20,65,5,0
6939,28,1533,17,88,3,0
6940,21,567,24,72,8,1
6941,28,1700,23,54,0,0
6942,15,2031,18,42,5,0
6943,18,2350,8,38,2,0
6944,11,2745,29,31,2,0
6945,59,2630,26,44,5,0
6946,8,370,7,65,5,0
6947,40,2720,20,46,2,0
6948,3,1775,11,56,5,0
6949,68,2577,8,92,3,0
6950,57,3176,29,99,3,0
6951,44,1465,19,69,0,0
6952,33,993,0,36,8,1
6953,61,3407,29,98,1,0
6954,25,4506,23,1,2,1
6955,2,2488,24,48,3,0
6956,26,4357,15,57,5,0
6957,64,1184,25,60,9,1
6958,15,4230,29,27,6,0
6959,11,4221,27,6,4,1
6960,59,4177,19,8,3,1
6961,48,3286,21,85,2,0
6962,39,3565,24,36,3,0
6963,14,3528,24,2,5,1
6964,43,2380,0,37,6,1
6965,43,3146,13,39,6,0
6966,55,3255,17,11,4,1
6967,41,3853,28,9,2,1
6968,57,1426,26,79,0,0
6969,70,477,24,74,7,1
6970,1,3613,6,97,0,0
6971,17,3186,28,85,6,0
6972,51,2402,25,98,1,0
6973,49,2370,3,34,0,1
6974,12,3337,3,75,5,1
6975,15,1338,0,82,7,1
6976,32,388,8,57,6,0
6977,33,3001,21,49,6,0
6978,45,1838,14,9,0,1
6979,27,1417,12,68,1,0
6980,30,4668,27,6,1,1
6981,33,2134,3,96,6,1
6982,59,3741,18,99,1,0
6983,11,3564,5,18,6,1
6984,28,1772,3,55,2,1
6985,46,2673,24,29,6,0
6986,3,1223,9,15,5,1
6987,54,1166,25,45,1,0
6988,45,340,7,51,5,0
6989,32,1681,13,4,7,1
6990,17,2958,9,83,8,1
6991,32,2949,2,64,1,1
6992,51,3442,2,10,4,1
6993,8,423,11,16,9,1
6994,60,4512,22,82,1,0
6995,51,3738,12,71,5,0
6996,15,2899,3,50,1,1
6997,58,2854,8,79,9,1
6998,44,690,4,49,6,1
6999,43,4740,29,4,1,1
7000,29,1053,22,22,6,1
7001,55,4244,27,57,6,0
7002,69,3495,1,36,8,1
7003,39,1971,12,40,2,0
7004,61,4635,18,97,2,0
7005,27,355,27,26,9,1
7006,20,4603,16,88,9,1
7007,60,2793,5,73,4,0
7008,20,2208,25,30,5,0
7009,36,4888,15,86,6,0
7010,21,4635,22,75,7,1
7011,69,800,26,16,7,1
7012,41,791,3,33,5,1
7013,15,579,3,48,5,1
7014,48,2684,24,98,9,1
7015,15,1205,11,62,1,0
7016,1,4895,27,81,5,0
7017,65,3444,16,87,8,1
7018,24,1540,14,53,5,0
7019,69,4647,16,27,7,1
7020,46,378,27,42,1,0
7021,52,4190,22,56,4,0
7022,43,3611,6,67,2,0
7023,35,2490,27,46,0,0
7024,59,2236,10,20,0,1
7025,67,912,29,90,6,0
7026,59,1215,28,92,7,1
7027,47,2892,11,39,2,0
7028,64,3548,5,18,9,1
7029,69,3081,29,13,5,1
7030,45,1344,16,2,2,1
7031,33,642,29,4,6,1
7032,60,1533,10,82,0,0
7033,23,1103,1,81,8,1
7034,8,2663,5,39,5,0
7035,26,1013,7,28,9,1
7036,66,4905,4,37,2,1
7037,32,4176,29,51,4,0
7038,53,3230,19,88,9,1
7039,3,2186,14,25,1,0
7040,26,3105,14,14,4,1
7041,5,2475,3,11,0,1
7042,67,3924,0,92,5,1
7043,23,3225,20,5,6,1
7044,31,1489,12,27,2,0
7045,58,730,29,57,2,0
7046,38,1772,3,37,0,1
7047,59,1481,13,28,5,0
7048,34,2679,27,91,6,0
7049,57,784,11,25,0,0
7050,33,747,5,22,3,1
7051,40,3916,18,93,5,0
7052,66,1022,25,68,0,0
7053,42,4160,10,87,5,0
7054,59,4476,18,54,7,1
7055,27,3051,20,55,6,0
7056,29,261,12,10,1,1
7057,8,1608,6,96,9,1
7058,55,1865,19,10,4,1
7059,16,4852,27,60,6,0
7060,62,2772,10,76,6,0
7061,24,1973,18,16,8,1
7062,20,2890,9,89,0,0
7063,25,2011,2,55,0,1
7064,68,289,27,78,6,0
7065,53,1556,5,88,8,1
7066,12,1149,5,83,4,0
7067,17,1316,9,41,4,0
7068,70,4472,6,30,0,0
7069,24,4265,10,32,6,0
7070,40,1903,29,98,9,1
7071,38,1938,23,45,7,1
7072,35,2513,9,69,8,1
7073,30,135,28,77,9,1
7074,58,3156,17,3,8,1
7075,4,326,7,54,0,0
7076,16,2671,0,52,6,1
7077,3,1615,3,73,3,1
7078,4,4997,1,13,0,1
7079,23,918,18,40,4,0
7080,14,1310,23,41,3,0
7081,11,2251,1,40,0,1
7082,57,4314,23,88,1,0
7083,41,3493,20,85,0,0
7084,40,4202,6,33,9,1
7085,45,2149,23,13,1,1
7086,67,917,20,91,7,1
7087,29,4437,11,76,4,0
7088,67,763,20,65,0,0
7089,14,1203,5,84,6,0
7090,11,2144,27,4,8,1
7091,65,4725,0,57,8,1
7092,63,2055,7,41,9,1
7093,3,2592,21,77,5,0
7094,24,1290,3,43,8,1
7095,56,4687,27,88,7,1
7096,50,369,20,25,0,0
7097,10,4234,20,31,6,0
